cnpj,nome,uf,city,ibge,bairro,cnae_match,match,tier,method,addr_sim,name_sim,tp_id,tp_name
43981332000107,ARENA BTG +,SP,São Paulo,3550308,CIDADE MONCOES,secundario,0,,,,,,
43981825000147,SF FITNESS,RN,Natal,2408102,PAJUCARA,principal,0,,,,,,
43982827000150,COMERCIAL ZAELY,AM,Pauini,1303502,PANTANAL,secundario,0,,,,,,
43985709000104,INSTITUTO WASHINGTON CAVALCANTE,MS,Campo Grande,5002704,JARDIM MOEMA,principal,0,,,,,,
43994507000110,SALLUS CENTRO DE TREINAMENTO,SC,Bombinhas,4202453,BOMBAS,principal,0,,,,,,
43994999000144,DOC GYM,PE,Jatobá,2608057,CENTRO,principal,0,,,,,,
44002142000163,CT DE TREINAMENTO L SANTOS,RJ,Casimiro de Abreu,3301306,VILA MATARUNA,principal,0,,,,,,
17742264000202,KEYCE KREPPEL FISIOTERAPIA E PILATES,MG,Jaboticatubas,3134608,SAO JOSE DE ALMEIDA,secundario,0,,,,,,
44008808000190,GYMFTNESSCARU,SC,São José do Cerrito,4216800,CENTRO,principal,0,,,,,,
44013959000137,,RJ,Rio de Janeiro,3304557,ACARI,principal,0,,,,,,
44029713000153,ESTUDIO FRANCIELI SCHALY,SC,Joaçaba,4209003,CENTRO,principal,0,,,,,,
44032515000149,SANKALPA STUDIO DE YOGA,PR,Curitiba,4106902,AGUA VERDE,principal,1,alta,num+rua+nome,100,100,46d300ef-c20b-446c-ad6d-e2d5bbb89eb7,Sankalpa Studio de Yoga
44035304000160,KRATOS PERFORMANCE,RJ,Japeri,3302270,ENGENHEIRO PEDREIRA,principal,0,,,,,,
44041328000121,G2 ACADEMIA & SPA,SP,Barretos,3505500,CENTRO,secundario,0,,,,,,
44044528000138,LBBC,PR,Maringá,4115200,PARQUE INDUSTRIAL 200,principal,0,,,,,,
44052944000188,SENSIA SAUDE EM MOVIMENTO,PR,Curitiba,4106902,BATEL,principal,0,,,,,,
44053285000102,PONO PILATES,PE,Jaboatão dos Guararapes,2607901,PIEDADE,secundario,0,,,,,,
44054847000124,HERA CF,GO,Formosa,5208004,SETOR BOSQUE,principal,0,,,,,,
44071204000199,,SP,São Paulo,3550308,PARQUE MARIA HELENA,principal,0,,,,,,
44078119000152,SELECT FITNESS,GO,Planaltina,5217609,SETOR NORTE,principal,0,,,,,,
44082356000197,ESPACO BEM-ESTAR & SAUDE,AP,Macapá,1600303,TREM,secundario,0,,,,,,
44087276000124,WFIT,AM,Manaus,1302603,CIDADE NOVA,principal,0,,,,,,
44099269000142,STUDIO KANGOO VITAL,RS,Canoas,4304606,IGARA,secundario,0,,,,,,
44101794000155,VITAL FIT! ACADEMIA,MA,São Luís,2111300,PLANALTO DO CALHAU,principal,0,,,,,,
44109760000107,BOX RAIZ,RJ,Itaboraí,3301900,MONTE VERDE,principal,0,,,,,,
44114332000172,LOURENCETTI PERSONAL,SP,Nova Guataporanga,3533106,CENTRO,principal,0,,,,,,
44116394000113,ACADEMIA LGFIT,MS,Anastácio,5000708,CENTRO,principal,0,,,,,,
44117773000128,STUDIO G&M,RS,Uruguaiana,4322400,SAO MIGUEL,principal,0,,,,,,
44119254000107,ROBINHO PERSONAL - FITNNES REVOLUTION,PR,Curitiba,4106902,CAJURU,principal,0,,,,,,
44120072000148,ACADEMIA HARDNEGOCIOS,SP,São José dos Campos,3549904,JARDIM ISMENIA,principal,0,,,,,,
44129032000167,ROCKET KIDS,SP,Osasco,3534401,CITY BUSSOCABA,principal,0,,,,,,
44131356000130,CDHS BEM VIVER,PA,Parauapebas,1505536,RIO VERDE,secundario,0,,,,,,
44131611000144,CASA M,PA,Parauapebas,1505536,PARQUE DOS CARAJAS,secundario,0,,,,,,
44132842000172,MEDEIROS TREINAMENTOS,PB,João Pessoa,2507507,MANAIRA,secundario,0,,,,,,
44139311000101,,RS,Arroio Grande,4301305,CENTRO,principal,0,,,,,,
44151726000109,ESPACO MORAN,SP,São Paulo,3550308,ALTO DA LAPA,secundario,0,,,,,,
44156846000190,VIVO CORRENDO,SP,São Paulo,3550308,VILA IPOJUCA,secundario,0,,,,,,
44161393000190,ESSENCE FISIOTERAPIA,RJ,Campos dos Goytacazes,3301009,CENTRO,principal,0,,,,,,
44166864000153,CF SANTA RITA,PB,Santa Rita,2513703,CONJUNTO HABITACIONAL TIBIRI II,principal,0,,,,,,
44176040000164,NUFLOW STUDIO,SP,Caraguatatuba,3510500,INDAIA,principal,0,,,,,,
44177191000137,LIFEFISIO,PB,Campina Grande,2504009,MALVINAS,secundario,0,,,,,,
44178215000172,,MG,Juiz de Fora,3136702,FILGUEIRAS,principal,0,,,,,,
44179739000188,TOCA DO TREINO,MA,Santa Inês,2109908,CANECAO,principal,0,,,,,,
44181585000169,KLIPPEL E SANTOS,SC,Balneário Camboriú,4202008,CENTRO,secundario,0,,,,,,
44186615000120,LB FIGHTING CLUB,RJ,Rio de Janeiro,3304557,COPACABANA,secundario,0,,,,,,
44198824000193,MIAMI BEACH SPORTS,MT,Lucas do Rio Verde,5105259,PARQUE DAS EMAS,secundario,0,,,,,,
44203734000143,MAICHAKI PERSONAL,SP,Piracicaba,3538709,CENTRO,principal,0,,,,,,
44205887000120,CORPO E MENTE ACADEMIA,MT,Castanheira,5102850,CENTRO,principal,0,,,,,,
44209382000133,CLINICA R V SAUDE INTEGRATIVA,RJ,Maricá,3302700,FLAMENGO,secundario,1,alta,num+rua+nome,100,98,9afa13b9-7f90-4a6c-a424-6def40b5c2a7,Clinica RV Saude Integrativa
44210834000105,,PR,Santa Isabel do Ivaí,4123709,CENTRO,secundario,0,,,,,,
44211196000139,FF,PR,Maringá,4115200,PARQUE INDUSTRIAL,principal,0,,,,,,
44215787000184,,SP,Barretos,3505500,BARONI,secundario,0,,,,,,
44225443000156,CT BRASIL SURF,SP,Itupeva,3524006,PRATA,secundario,0,,,,,,
44233026000155,REBREATH HEALTH,SP,São Paulo,3550308,VILA TRAMONTANO,secundario,0,,,,,,
44250428000168,EVOLUTIE DATA,MG,Belo Horizonte,3106200,SAVASSI,secundario,0,,,,,,
34198984000260,ESTACAO FITNESS,MG,Conceição de Ipanema,3117405,CENTRO,principal,0,,,,,,
44257649000168,,BA,Salvador,2927408,CANABRAVA,secundario,0,,,,,,
44259128000140,MUVY - CLUBE DO MOVIMENTO,SC,Chapecó,4204202,CENTRO,principal,1,media,nome+rua,85,100,6f3dd79d-417d-46f9-9aae-eb1b57699313,Muvy - Clube do Movimento
44262951000104,ERGO NORTE,PR,Curitiba,4106902,CENTRO,secundario,0,,,,,,
44272155000152,CROSS TRAINING JACUI,SP,São Paulo,3550308,VILA JACUI,principal,1,alta,num+rua+nome,100,97,0060c268-6b0e-4a0a-9eae-8ff7ddd8aafc,CrossTraining Jacuí
44286320000125,ACADEMIA VALDIR CRUZ,DF,Brasília,5300108,REGIAO DOS LAGOS(SOBRADINHO),principal,0,,,,,,
44291621000147,PITTY ACADEMIA,SP,São Paulo,3550308,JARDIM HELENA,principal,0,,,,,,
44308751000145,349 FITNESS EXPERIENCE,SP,Americana,3501608,VILA AMORIM,principal,1,alta,num+rua+nome,100,100,7eccda91-a61a-4773-b383-0b5282cee213,349 FITNESS EXPERIENCE
44309047000107,ELITE FITNESS,RN,Lagoa Nova,2406502,CENTRO,principal,0,,,,,,
44310120000160,RL FIT,PE,Olinda,2609600,OURO PRETO,principal,0,,,,,,
44317633000101,CORPO INTELIGENTE,RJ,Rio de Janeiro,3304557,SANTA TERESA,secundario,0,,,,,,
44327140000144,,SP,São Sebastião,3550704,BOICUCANGA,principal,0,,,,,,
44329677000143,,SP,São Paulo,3550308,JARDIM PAULISTA,secundario,0,,,,,,
44329809000137,STUDIO HOPE BELEM,PA,Belém,1501402,NAZARE,secundario,0,,,,,,
44335865000184,EVOLVE FITNESS TERESOPOLIS,RJ,Teresópolis,3305802,VARZEA,principal,0,,,,,,
44341947000131,FISICUS ACADEMIA,BA,Feira de Santana,2910800,PAPAGAIO,principal,0,,,,,,
44351244000194,ELDER GUIMARAES ALVES PERSONAL TRAINER,DF,Brasília,5300108,SAO BARTOLOMEU (SAO SEBASTIAO),principal,0,,,,,,
44354712000184,CT FITNESS ROSA GARRA,RJ,Duque de Caxias,3301702,PARQUE JOAO PESSOA,principal,0,,,,,,
44376592000116,ESTACAO FIT,MT,Sorriso,5107925,JARDIM ALVORADA,principal,0,,,,,,
44386470000100,ACADEMIA M M FITNESS,PA,Vigia,1508209,CENTRO,principal,0,,,,,,
44391422000100,ACADEMIA FIT HEALTH,RJ,Teresópolis,3305802,PESSEGUEIROS,principal,0,,,,,,
44393416000192,ARENA FITNESS,SC,São José,4216602,KOBRASOL,principal,0,,,,,,
44395904000139,CT CAMILA PROENCA,SP,Itararé,3523206,GINASIO,principal,0,,,,,,
44396006000103,POWER SHAPE GYM E CENTRO DE BELEZA UNISSEX,RS,Pinhal da Serra,4314464,CENTRO,principal,0,,,,,,
44405069000170,ESTUDIO BEM ESTAR,PR,Ponta Grossa,4119905,UVARANAS,principal,0,,,,,,
44405138000146,ARENA PE VERMELHO,PR,Rolândia,4122404,JARDIM ARNALDO BUSATO,secundario,0,,,,,,
44405456000107,CLINICA DO BEN INTERVENCOES COMPORTAMENTAIS,MT,Várzea Grande,5108402,CENTRO-SUL,secundario,0,,,,,,
44405705000164,ESPACO SAUDE NO PARQUE,ES,Vila Velha,3205200,PRAIA DA COSTA,secundario,0,,,,,,
44418326000109,CAPRE PHYSIO,PE,Caruaru,2604106,MAURICIO DE NASSAU,secundario,0,,,,,,
44418372000108,ESPACO CUIDAR,BA,Sobradinho,2930774,CENTRO,secundario,0,,,,,,
44429224000199,M.L SERVICOS DE SAUDE,PA,Belém,1501402,CRUZEIRO (ICOARACI),secundario,0,,,,,,
44437581000107,CF MANDALA,MG,Sete Lagoas,3167202,DANTE LANZA,principal,1,alta,num+rua+nome,100,100,eb90d82f-7752-42d4-a4c6-4113ea3b41db,CF MANDALA
44445478000109,CONNECT FORM,RJ,Resende,3304201,CAMPOS ELISEOS,secundario,1,alta,num+rua+nome,100,100,f781a5bf-194b-4f84-b201-c1324411847b,Connect Form
44446566000117,ML CONSULTORIA ESPORTIVA ESPECIALIZADA,DF,Brasília,5300108,NORTE (AGUAS CLARAS),principal,0,,,,,,
44446934000127,,BA,Barreiras,2903201,CENTRO,principal,0,,,,,,
44448185000177,TERRITORIO DO CORPO,RS,São Leopoldo,4318705,CAMPINA,principal,1,alta,num+rua+nome,100,100,84ea79df-070e-47cf-a624-8a284a333cc8,Território do Corpo
44450487000180,CLINICA PERTUTTI,SP,Mauá,3529401,PARQUE SAO VICENTE,secundario,0,,,,,,
44458691000147,INSPIRE PILATES E FISIOTERAPIA,PR,Mariópolis,4115309,CENTRO,secundario,0,,,,,,
44465228000122,BOX CROSS TRAINING CHACARA INGLESA,SP,São Bernardo do Campo,3548708,CENTRO,principal,1,alta,num+rua+nome,100,100,7bc5c7d8-655c-43a4-b59c-96b52878b1b8,Cross Chácara Inglesa
44470804000120,FUNCIO CROSS,SE,Itabaianinha,2803005,CENTRO,principal,0,,,,,,
44494020000131,TR30,CE,Iguatu,2305506,JARDIM IGUATU,principal,0,,,,,,
30900891000608,MS GINASTICA ARTISTICA,TO,Palmas,1721000,PLANO DIRETOR SUL,principal,0,,,,,,
44508540000156,ACADEMIA COSTA,SE,Lagarto,2803500,LAUDELINO FREIRE,principal,1,alta,num+rua+nome,100,100,8736c2f7-3c47-494a-a31c-74201e931e45,Academia Costa
44523254000160,,SP,Ribeirão Preto,3543402,VILA VIRGINIA,principal,0,,,,,,
44529015000117,CROSSFIT BULL,SP,São Paulo,3550308,JARDIM ARICANDUVA,principal,0,,,,,,
44534828000103,,SP,São Paulo,3550308,PINHEIROS,secundario,0,,,,,,
10821898000201,COMPLEXO VIDA SAUDAVEL,RN,Pau dos Ferros,2409407,CENTRO,principal,1,alta,num+rua+nome,100,100,03f7e7b2-40b3-4b41-89a4-1ce4384aa465,COMPLEXO VIDA SAUDAVEL UND PAU DOS FERROS
44545893000126,PERFORMACE GYN,PE,Ipubi,2607307,CENTRO,principal,0,,,,,,
44547429000179,DIEGO PEREIRA DOS REIS,MG,Ipatinga,3131307,BETHANIA,secundario,0,,,,,,
44548457000100,IBIRAPUERA FC,SP,São Paulo,3550308,VILA MARIANA,secundario,0,,,,,,
44552708000120,ESTUDIO ORIGEM,CE,Fortaleza,2304400,MESSEJANA,principal,0,,,,,,
44553511000106,ACADEMIA FITNESS BOA FORMA,MG,Água Boa,3100609,CENTRO,principal,0,,,,,,
44556697000157,ACADEMIA PERFORMANCE,MG,Uberaba,3170107,BOA VISTA,principal,1,alta,num+rua+nome,100,100,6ccd5373-0ef5-4e27-95b6-0399e9d250ae,Academia Performance 
44564582000104,MAIS SAUDE FITNESS,BA,Iuiu,2917334,PLANALTINA,principal,0,,,,,,
44566979000135,THUNDER CENTRO DE TREINAMENTOS,PR,Rio Branco do Sul,4122206,CENTRO,principal,0,,,,,,
44580036000167,,RN,Parnamirim,2403251,NOVA PARNAMIRIM,secundario,0,,,,,,
44582620000151,EXODO SERVICE,ES,Cachoeiro de Itapemirim,3201209,SAO LUIZ GONZAGA,secundario,0,,,,,,
44582911000140,CENTRO DE MUSCULACAO FITNESS,PI,São Raimundo Nonato,2210607,CENTRO,principal,0,,,,,,
44590067000107,JR FIT,DF,Brasília,5300108,GUARA I,principal,0,,,,,,
44596017000129,STUDIO LINK,RS,Porto Alegre,4314902,TRISTEZA,secundario,0,,,,,,
44601594000161,MOVLINE FISIO E PILATES,MA,São Luís,2111300,CALHAU,secundario,0,,,,,,
44602620000176,STUDIO ALIVE SEMINARIO,SC,Chapecó,4204202,SEMINARIO,principal,0,,,,,,
44609680000110,ENGENHARIA DO CORPO,CE,Fortaleza,2304400,DIONISIO TORRES,principal,0,,,,,,
44612079000187,,SP,Presidente Prudente,3541406,BRASIL NOVO,principal,0,,,,,,
44620283000140,CIAR,SC,Rio Fortuna,4214904,RIO CAFE,secundario,0,,,,,,
44621004000162,ESCOLA DE NATACAO AQUAKIDS,RN,Natal,2408102,PAJUCARA,principal,0,,,,,,
44628116000145,STARTING HEALTH,DF,Brasília,5300108,ASA NORTE,principal,0,,,,,,
44638451000124,QUYROS,SP,Campinas,3509502,BAIRRO DAS PALMEIRAS,secundario,0,,,,,,
44642584000174,ESCOLA MOVEL FERNANDA FABBRI,MG,Uberlândia,3170206,COPACABANA (SETOR OMEGA),principal,0,,,,,,
44650838000104,EXCLUSIVA FIT ACADEMIA,MG,Patos de Minas,3148004,SANTO ANTONIO,principal,0,,,,,,
44650925000153,GFIT BOXCROSS,GO,Goiânia,5208707,JD VISTA BELA,principal,0,,,,,,
44657068000113,STUDIO JANAINA JATOBA,BA,Itapé,2916203,CENTRO,principal,0,,,,,,
44657341000100,ONE STUDIO TRAINING PRO,PR,Ponta Grossa,4119905,CENTRO,principal,1,alta,num+rua+nome,100,100,77aa41db-55c3-4e3c-84e3-8d00c6a1852e,ONE STUDIO TRAINING PRO
44659737000196,ACADEMIA EVOLUCAO CORPORAL II,RS,Bento Gonçalves,4302105,LICORSUL,principal,1,media,nome+rua,85,95,6371fb07-e753-4448-9c1a-be8d9cb571a4,Academia Evolução Corporal-Unidade Licorsul
44660003000127,ALL IN HEALTH,RJ,Rio de Janeiro,3304557,BARRA DA TIJUCA,secundario,0,,,,,,
44662121000174,UNIQUE SAUDE,ES,Vila Velha,3205200,PRAIA DA COSTA,secundario,0,,,,,,
44664802000171,A B T,PA,Belém,1501402,BARREIRO,secundario,0,,,,,,
44668539000199,,SP,Praia Grande,3541000,GUILHERMINA,secundario,0,,,,,,
40004935000241,ACADEMIA LEOES GYM ILHABELA,SP,Ilhabela,3520400,PEREQUE,principal,1,alta,num+rua+nome,94,100,2ec7ac2a-cf26-48a6-a2ec-2b81a6574837,Academia Leões Gym Ilhabela 
44673120000125,ACADEMIA PRIME FITNESS,BA,Salvador,2927408,SAO CRISTOVAO,principal,0,,,,,,
44687555000129,STUDIO VANESSA VIDAL,RO,Jaru,1100114,SETOR 02,principal,0,,,,,,
44688549000196,,MG,Contagem,3118601,CENTRO,principal,0,,,,,,
44689379000164,CT AUSTIN CROSS TRAINING,RJ,Nova Iguaçu,3303500,AUSTIN,principal,0,,,,,,
44695854000105,STUDIO GRACE FIOD,TO,Gurupi,1709500,SETOR UNIAO III,principal,0,,,,,,
44724082000192,STRONG E BRAVE - CROSSTRAINER,PA,Capanema,1502202,PRIMEIRA,principal,0,,,,,,
44727921000126,BRAGA SPORTS,SP,Avaré,3504503,JARDIM BRABANCIA II,principal,0,,,,,,
44748046000169,OKITSU PERSONAL,SP,Mogi das Cruzes,3530607,JARDIM SAO PEDRO,principal,0,,,,,,
44769540000100,MAYAFLOW,PR,Maringá,4115200,ZONA 10,principal,0,,,,,,
18761137000396,,SC,Chapecó,4204202,LIDER,principal,0,,,,,,
44798169000104,ACADEMIA ESTACAO DO CORPO,GO,Itauçu,5211404,CENTRO,principal,0,,,,,,
44823166000183,UNICLINIC CLINICA INTEGRADA,SE,Simão Dias,2807105,CENTRO,secundario,0,,,,,,
44830975000112,+ FIT ACADEMIA,TO,Araguaína,1702109,SETOR COIMBRA,principal,1,media,nome+rua,100,100,9bbc9412-e4ba-4a9f-8264-4d7f3039a3bc,Academia Oficial Fit Ltda
44837846000156,CENTRO DE TREINAMENTO DAYANE COSTA,MG,São Gotardo,3162104,NOSSA SENHORA APARECIDA,principal,0,,,,,,
44840503000140,FOCUS PILATES E TREINAMENTO FUNCIONAL,SP,Botucatu,3507506,VILA CARMELO,principal,0,,,,,,
44856493000131,PASQUALI SPORTS,RS,Porto Alegre,4314902,BELA VISTA,secundario,0,,,,,,
44859972000101,,CE,Itaitinga,2306256,PARQUE DOM PEDRO,secundario,0,,,,,,
44863758000129,ESSENCIAL TERAPIAS,PA,Ananindeua,1500800,CIDADE NOVA,principal,0,,,,,,
44864085000121,,MG,Belo Horizonte,3106200,JOAO PINHEIRO,secundario,0,,,,,,
44867363000102,M COSTA FIGTH E GYM,PR,Cascavel,4104808,CENTRO,principal,0,,,,,,
44869033000148,PIME FITNESS,PE,Barreiros,2601409,CENTRO,principal,0,,,,,,
44873192000116,,PR,Cascavel,4104808,SANTA CRUZ,principal,0,,,,,,
44873903000152,ESTUDIO OFICINA DO CORPO,PB,Santa Helena,2513307,DISTRITO DE VAEZEA DA EMA,principal,0,,,,,,
44875384000161,ARB COMPANHIA FITNESS,SP,Campinas,3509502,VILA PADRE MANOEL DE NOBREGA,principal,0,,,,,,
44890022000140,ACADEMIA EQUILIBRIUM,BA,Santa Luzia,2928059,CENTRO,principal,0,,,,,,
44895389000156,ACADEMIA SEMPRE EM FORMA,MA,Imperatriz,2105302,NOVA IMPERATRIZ,principal,0,,,,,,
44896806000185,FLAMENGO MANAUS FUTEBOL CLUBE,AM,Manaus,1302603,NOSSA SENHORA DAS GRACAS,secundario,0,,,,,,
44901870000107,,MA,São Luís,2111300,SA VIANA,principal,0,,,,,,
41070850000305,POWER FIT,MT,Cuiabá,5103403,PARQUE CUIABA,principal,1,alta,num+rua+nome,100,100,911723f4-62bd-4b91-a6a7-9fb294cd6802,Power Fit - Parque Cuiabá
44914586000175,POUSADA DA FIGUEIRA,RJ,Angra dos Reis,3300100,VILA VELHA,secundario,0,,,,,,
44917989000178,ELIZ GUEDES FISIOTERAPIA,MG,Belo Horizonte,3106200,SION,secundario,0,,,,,,
22520728000691,,CE,Sobral,2312908,DOM EXPEDITO,secundario,0,,,,,,
44934021000150,RAIO ACADEMIA,PE,Goiana,2606200,CENTRO,principal,0,,,,,,
44940983000111,INSTITUTO VITA SAUDE,SE,Aracaju,2800308,JABOTIANA,principal,0,,,,,,
44941723000160,VITA FITNESS,RS,Pelotas,4314407,CENTRO,principal,0,,,,,,
44958925000115,,PR,Laranjeiras do Sul,4113304,CENTRO,principal,0,,,,,,
44959214000165,GRACIE BARRA JAMBREIRO,MG,Nova Lima,3144805,PAU POMBO,principal,0,,,,,,
44967445000110,XTREME FITNESS 3,PE,Cupira,2605004,CENTRO,principal,0,,,,,,
44976974000180,CLINICA NEUROATIPICO,PA,Igarapé-Açu,1503200,PAU CHEIROSO,secundario,0,,,,,,
44983320000184,JOAN SOARES STUDIO PERSONAL,SE,Boquim,2800670,CENTRO,principal,0,,,,,,
44983331000164,LEGATUS ACADEMIA,RJ,São Pedro da Aldeia,3305208,SAO JOAO,principal,1,alta,num+rua+nome,87,100,6f76e685-f9e4-4cad-b4df-0ef0f4c30ec3,Legatus Academia 
44988021000132,,RJ,Rio de Janeiro,3304557,TODOS OS SANTOS,secundario,0,,,,,,
44991089000170,STUDIO VOLL ARARAS,SP,Araras,3503307,CENTRO,principal,0,,,,,,
23004472000380,,SC,Pinheiro Preto,4213005,CENTRO,principal,0,,,,,,
45004615000124,IMPERIO FIT ACADEMIA DE GINASTICA E DANCA,BA,Salvador,2927408,ITACARANHA,principal,1,alta,num+rua+nome,100,100,7d3c403a-71fd-4613-95e1-a07fe44ea50e,IMPÉRIO FIT ACADEMIA DE GINÁSTICA E DANÇA
44875353000100,T3 CENTRO FISICO,MG,Paracatu,3147006,ALTO DO CORREGO,principal,1,media,nome+rua,100,100,b46e4785-0913-4135-af49-d32f393767b5,T3 Centro Físico
45016903000107,TITANIUM ACADEMIA,MG,São Gotardo,3162104,BOA ESPERANCA,principal,0,,,,,,
45024856000135,PANOBIANCO ATIBAIA,SP,Atibaia,3504107,JARDIM DAS CEREJEIRAS,principal,0,,,,,,
45024955000117,TF FUNCIONAL CROSS,PI,Teresina,2211001,RENASCENCA,principal,0,,,,,,
45035933000152,PERSONAL TRAINER,RS,Alvorada,4300604,SUMARE,principal,0,,,,,,
45046772000100,VGA,MG,Ibirité,3129806,NOSSA SENHORA DE LOURDES,principal,0,,,,,,
45052496000185,,SP,Araçatuba,3502804,IPANEMA,principal,0,,,,,,
45006289000275,,MG,Juiz de Fora,3136702,BARAO DO RETIRO,principal,0,,,,,,
45058257000132,CROSS BRAVE,MG,Sete Lagoas,3167202,NOVA CIDADE,principal,1,alta,num+rua+nome,100,100,03d768ba-b03b-4868-8863-8c59162d7c99,Cross Brave Academia ltda
45062673000104,,RS,Porto Alegre,4314902,BOA VISTA,secundario,0,,,,,,
45063461000141,ACADEMIA MOVIMENTO,RS,São Luiz Gonzaga,4318903,CENTRO,principal,0,,,,,,
45063590000130,RAFAELA MOTTA CLINICA DE FISIOTERAPIA,SP,Araraquara,3503208,VILA XAVIER (VILA XAVIER),secundario,0,,,,,,
45079003000109,CENTRO DE TREINAMENTO OXE BOX,AL,Maceió,2704302,BENEDITO BENTES,principal,0,,,,,,
45079630000131,,SP,Cotia,3513009,PARQUE MIRANTE DA MATA,secundario,0,,,,,,
45080434000187,PELOMED CLINICA MEDICA & EVENTOS,MG,Boa Esperança,3107109,JARDIM NOVA ERA,secundario,0,,,,,,
45099848000158,PILATES ANA CLAUDIA FERRARI,SC,Videira,4219309,SANTA TEREZA,principal,0,,,,,,
45114480000150,MONSTER ACADEMIA,PI,Itainópolis,2205003,ZONA RURAL,principal,0,,,,,,
45116189000110,SR CLINIC,SP,Cajamar,3509205,SANTA TEREZINHA (JORDANESIA),secundario,0,,,,,,
07594978046917,,PR,Colombo,4105805,FATIMA,principal,0,,,,,,
45117045000189,SISAUDE BAHIA,BA,Salvador,2927408,URUGUAI,secundario,0,,,,,,
38613211000253,PULSE FERRAZ,SP,Bauru,3506003,RESIDENCIAL PARQUE GRANJA CECILIA B,principal,0,,,,,,
45127268000127,W FITNESS ACADEMIA,MT,Rondonópolis,5107602,PARQUE SAGRADA FAMILIA,principal,0,,,,,,
45127496000105,STUDIO A. LOURENCO,SC,Joinville,4209102,PIRABEIRABA,principal,0,,,,,,
45133090000127,ARYEL CASTELO BRANCO PERSONAL TRAINER,PI,Teresina,2211001,FÁTIMA,principal,0,,,,,,
45133820000190,FORSAUDE,RJ,Rio de Janeiro,3304557,CENTRO,secundario,0,,,,,,
45136407000189,ACADEMIA ART FIT,AL,São José da Laje,2708303,CENTRO,principal,0,,,,,,
45137755000170,CROSS DALVI,ES,Serra,3205002,FEU ROSA,principal,0,,,,,,
04136716000503,,RJ,Araruama,3300209,CENTRO,secundario,0,,,,,,
45141150000153,,SP,Campinas,3509502,JARDIM BRASIL,principal,0,,,,,,
07750240000586,BIOVISAO CLINICA DE OLHOS,MA,São Luís,2111300,CALHAU,secundario,0,,,,,,
45159660000158,,PR,Campo Mourão,4104303,CENTRO,principal,0,,,,,,
45163526000120,ACADEMIA LAMI,RS,Porto Alegre,4314902,LAMI,principal,0,,,,,,
45164727000142,REFORCE FITNESS,SP,Mairinque,3528403,MARMELEIRO,principal,1,media,nome+rua,100,100,e6fc16aa-0409-4418-af61-6a06cf30ed5c,Reforce Fitness Prime
44839482000143,CROSSBOX MARAVILHA,SC,Maravilha,4210506,CENTRO,principal,0,,,,,,
45186463000128,BRAVOS CT,RO,Rolim de Moura,1100288,CENTRO,principal,0,,,,,,
45191660000135,ECOSERTAO CONSULTORIA EM SEGURANCA E MEIO AMBIENTE,RN,Mossoró,2408003,AREA RURAL DE MOSSORO,secundario,0,,,,,,
45197219000160,CARE - FISIO & PILATES,MG,Pouso Alto,3152600,CENTRO,secundario,0,,,,,,
45199182000100,NEW FITNESS,RN,Tenente Laurentino Cruz,2414159,CENTRO,principal,0,,,,,,
45202430000124,GUERREIROS CROSS LTDA,MA,São Luís,2111300,BARRETO,principal,0,,,,,,
45203154000119,,SP,Itapetininga,3522307,CENTRO,principal,0,,,,,,
45205104000170,ENGENHARIA DO CORPO,SP,Guarulhos,3518800,CENTRO,principal,0,,,,,,
45207645000138,STUDIO CAMCO,SP,Sorocaba,3552205,CAJURU DO SUL,principal,0,,,,,,
45214573000156,ACADEMIA FORMA FISICA,CE,Altaneira,2300606,CENTRO,principal,0,,,,,,
45233436000169,ACADEMIA VIGORE VOTUPORANGA,SP,Votuporanga,3557105,JARDIM DE BORTOLE,principal,0,,,,,,
45251693000123,MLDM CONSULTORIA,SP,São Paulo,3550308,JARDIM CIDALIA,secundario,0,,,,,,
45251963000104,,SP,Itu,3523909,CENTRO,principal,0,,,,,,
45255723000170,ACADEMIA CF 889,BA,Barreiras,2903201,RENATO GONCALVES,principal,0,,,,,,
45257754000160,ARMY STRONGER STUDIO FITNESS,MS,Dourados,5003702,JARDIM CARAMURU,principal,0,,,,,,
43848411000225,PIT STOP FITNESS,PE,Sertânia,2614105,CENTRO,secundario,0,,,,,,
08644821002892,,DF,Brasília,5300108,NORTE (AGUAS CLARAS),principal,0,,,,,,
28003921000208,,RS,Ametista do Sul,4300646,CENTRO,principal,0,,,,,,
45299240000177,MELREN KAREN,MT,Peixoto de Azevedo,5106422,CENTRO,principal,0,,,,,,
45301743000130,OVERALL GYN,SP,Cabrália Paulista,3508306,CENTRO,principal,0,,,,,,
45311138000140,,RJ,Rio de Janeiro,3304557,LEBLON,secundario,0,,,,,,
45314793000151,CENTRO DE TREINAMENTO TEAM PEREIRA,SC,Itapiranga,4208401,CENTRO,principal,0,,,,,,
45318336000135,,MG,Belo Horizonte,3106200,SAO BENTO,principal,0,,,,,,
45323430000182,VICTOR RODRIGUES CLINICA ESPEC. EMAGREC E HIPERTROFIA,MG,Cataguases,3115300,HAIDEE,principal,0,,,,,,
45328347000104,CONCEITO PILATES E FISIOTERAPIA,GO,Goiânia,5208707,VI JARDIM SAO JUDAS TADEU,principal,0,,,,,,
45328737000176,GRUPO A&E ESPACO BELEZA,SP,Redenção da Serra,3542305,CENTRO,principal,0,,,,,,
45328866000164,,MT,Primavera do Leste,5107040,PARQUE CASTELANDIA II,principal,0,,,,,,
